,year,artist,track,time,genre,date_enter,date_peak,week,peak_rank,daystopeak
6739,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22.0,47.0,77 days 00:00:00.000000000
6742,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,22.0,38.0,63 days 00:00:00.000000000
6752,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,22.0,40.0,63 days 00:00:00.000000000
6755,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,22.0,93.0,56 days 00:00:00.000000000
6760,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,22.0,28.0,133 days 00:00:00.000000000
6765,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22.0,48.0,105 days 00:00:00.000000000
6814,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,22.0,79.0,210 days 00:00:00.000000000
6974,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,23.0,10.0,56 days 00:00:00.000000000
6975,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,23.0,26.0,56 days 00:00:00.000000000
6976,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,23.0,8.0,98 days 00:00:00.000000000
6977,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,23.0,29.0,35 days 00:00:00.000000000
6979,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,23.0,40.0,70 days 00:00:00.000000000
6980,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,23.0,10.0,84 days 00:00:00.000000000
6982,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,23.0,25.0,49 days 00:00:00.000000000
6984,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,23.0,28.0,84 days 00:00:00.000000000
6985,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,23.0,39.0,49 days 00:00:00.000000000
6986,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,23.0,3.0,175 days 00:00:00.000000000
6987,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,23.0,5.0,182 days 00:00:00.000000000
6988,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,23.0,6.0,91 days 00:00:00.000000000
6989,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,23.0,6.0,84 days 00:00:00.000000000
6991,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,23.0,3.0,168 days 00:00:00.000000000
6992,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,23.0,4.0,105 days 00:00:00.000000000
6993,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,23.0,10.0,91 days 00:00:00.000000000
6994,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,23.0,13.0,49 days 00:00:00.000000000
6995,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,23.0,20.0,98 days 00:00:00.000000000
6997,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,23.0,6.0,98 days 00:00:00.000000000
6998,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,23.0,6.0,217 days 00:00:00.000000000
6999,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,23.0,13.0,112 days 00:00:00.000000000
7001,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,23.0,11.0,126 days 00:00:00.000000000
7002,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,23.0,10.0,182 days 00:00:00.000000000
7003,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,23.0,9.0,112 days 00:00:00.000000000
7004,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23.0,40.0,77 days 00:00:00.000000000
7006,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,23.0,18.0,105 days 00:00:00.000000000
7008,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,23.0,18.0,91 days 00:00:00.000000000
7010,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,23.0,21.0,91 days 00:00:00.000000000
7011,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,23.0,30.0,63 days 00:00:00.000000000
7012,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,23.0,23.0,63 days 00:00:00.000000000
7013,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,23.0,45.0,77 days 00:00:00.000000000
7014,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,23.0,26.0,77 days 00:00:00.000000000
7015,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,23.0,14.0,112 days 00:00:00.000000000
7016,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23.0,43.0,77 days 00:00:00.000000000
7019,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,23.0,12.0,35 days 00:00:00.000000000
7021,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,23.0,8.0,140 days 00:00:00.000000000
7024,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,23.0,38.0,91 days 00:00:00.000000000
7029,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,23.0,25.0,77 days 00:00:00.000000000
7030,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,23.0,33.0,91 days 00:00:00.000000000
7032,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,23.0,36.0,84 days 00:00:00.000000000
7036,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,23.0,16.0,91 days 00:00:00.000000000
7044,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,23.0,42.0,105 days 00:00:00.000000000
7052,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,23.0,37.0,105 days 00:00:00.000000000
7059,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,23.0,45.0,63 days 00:00:00.000000000
7069,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,23.0,36.0,63 days 00:00:00.000000000
7072,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23.0,91.0,56 days 00:00:00.000000000
7077,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,23.0,30.0,133 days 00:00:00.000000000
7131,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,23.0,76.0,210 days 00:00:00.000000000
7291,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,24.0,12.0,56 days 00:00:00.000000000
7292,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,24.0,36.0,56 days 00:00:00.000000000
7293,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,24.0,12.0,98 days 00:00:00.000000000
7294,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24.0,44.0,35 days 00:00:00.000000000
7296,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24.0,41.0,70 days 00:00:00.000000000
7297,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,24.0,13.0,84 days 00:00:00.000000000
7299,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,24.0,31.0,49 days 00:00:00.000000000
7301,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,24.0,38.0,84 days 00:00:00.000000000
7302,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24.0,44.0,49 days 00:00:00.000000000
7303,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,24.0,6.0,175 days 00:00:00.000000000
7304,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,24.0,3.0,182 days 00:00:00.000000000
7305,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,24.0,9.0,91 days 00:00:00.000000000
7306,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,24.0,9.0,84 days 00:00:00.000000000
7308,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,24.0,3.0,168 days 00:00:00.000000000
7309,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,24.0,8.0,105 days 00:00:00.000000000
7310,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,24.0,19.0,91 days 00:00:00.000000000
7311,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,24.0,13.0,49 days 00:00:00.000000000
7312,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,24.0,20.0,98 days 00:00:00.000000000
7314,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,24.0,7.0,98 days 00:00:00.000000000
7315,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,24.0,6.0,217 days 00:00:00.000000000
7316,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,24.0,17.0,112 days 00:00:00.000000000
7318,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,24.0,20.0,126 days 00:00:00.000000000
7319,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,24.0,12.0,182 days 00:00:00.000000000
7320,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,24.0,7.0,112 days 00:00:00.000000000
7323,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,24.0,21.0,105 days 00:00:00.000000000
7325,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,24.0,19.0,91 days 00:00:00.000000000
7327,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,24.0,27.0,91 days 00:00:00.000000000
7328,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,24.0,39.0,63 days 00:00:00.000000000
7329,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,24.0,24.0,63 days 00:00:00.000000000
7330,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24.0,47.0,77 days 00:00:00.000000000
7331,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,24.0,30.0,77 days 00:00:00.000000000
7332,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,24.0,16.0,112 days 00:00:00.000000000
7336,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,24.0,16.0,35 days 00:00:00.000000000
7338,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,24.0,10.0,140 days 00:00:00.000000000
7341,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24.0,49.0,91 days 00:00:00.000000000
7346,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,24.0,30.0,77 days 00:00:00.000000000
7347,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,24.0,35.0,91 days 00:00:00.000000000
7349,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24.0,47.0,84 days 00:00:00.000000000
7353,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,24.0,22.0,91 days 00:00:00.000000000
7361,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,24.0,45.0,105 days 00:00:00.000000000
7369,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,24.0,42.0,105 days 00:00:00.000000000
7376,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24.0,50.0,63 days 00:00:00.000000000
7386,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24.0,41.0,63 days 00:00:00.000000000
7389,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,24.0,91.0,56 days 00:00:00.000000000
7394,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,24.0,32.0,133 days 00:00:00.000000000
7448,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,24.0,69.0,210 days 00:00:00.000000000
7608,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,25.0,15.0,56 days 00:00:00.000000000
7609,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,25.0,48.0,56 days 00:00:00.000000000
7610,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,25.0,14.0,98 days 00:00:00.000000000
7614,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,25.0,14.0,84 days 00:00:00.000000000
7616,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,25.0,32.0,49 days 00:00:00.000000000
7618,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25.0,48.0,84 days 00:00:00.000000000
7620,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,25.0,6.0,175 days 00:00:00.000000000
7621,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,25.0,3.0,182 days 00:00:00.000000000
7622,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,25.0,13.0,91 days 00:00:00.000000000
7623,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,25.0,12.0,84 days 00:00:00.000000000
7625,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,25.0,2.0,168 days 00:00:00.000000000
7626,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,25.0,11.0,105 days 00:00:00.000000000
7627,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,25.0,23.0,91 days 00:00:00.000000000
7628,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,25.0,15.0,49 days 00:00:00.000000000
7629,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,25.0,22.0,98 days 00:00:00.000000000
7631,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,25.0,6.0,98 days 00:00:00.000000000
7632,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,25.0,6.0,217 days 00:00:00.000000000
7633,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,25.0,24.0,112 days 00:00:00.000000000
7635,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,25.0,22.0,126 days 00:00:00.000000000
7636,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,25.0,10.0,182 days 00:00:00.000000000
7637,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,25.0,9.0,112 days 00:00:00.000000000
7640,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,25.0,26.0,105 days 00:00:00.000000000
7642,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,25.0,19.0,91 days 00:00:00.000000000
7644,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,25.0,34.0,91 days 00:00:00.000000000
7645,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,25.0,41.0,63 days 00:00:00.000000000
7646,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,25.0,33.0,63 days 00:00:00.000000000
7648,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,25.0,36.0,77 days 00:00:00.000000000
7649,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,25.0,26.0,112 days 00:00:00.000000000
7653,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,25.0,20.0,35 days 00:00:00.000000000
7655,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,25.0,11.0,140 days 00:00:00.000000000
7663,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25.0,41.0,77 days 00:00:00.000000000
7664,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,25.0,41.0,91 days 00:00:00.000000000
7670,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,25.0,24.0,91 days 00:00:00.000000000
7678,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,25.0,42.0,105 days 00:00:00.000000000
7686,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,25.0,46.0,105 days 00:00:00.000000000
7706,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,25.0,90.0,56 days 00:00:00.000000000
7711,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,25.0,39.0,133 days 00:00:00.000000000
7765,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,25.0,69.0,210 days 00:00:00.000000000
7925,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,26.0,22.0,56 days 00:00:00.000000000
7926,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26.0,47.0,56 days 00:00:00.000000000
7927,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,26.0,17.0,98 days 00:00:00.000000000
7931,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,26.0,18.0,84 days 00:00:00.000000000
7933,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26.0,46.0,49 days 00:00:00.000000000
7937,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,26.0,1.0,175 days 00:00:00.000000000
7938,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,26.0,3.0,182 days 00:00:00.000000000
7939,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,26.0,14.0,91 days 00:00:00.000000000
7940,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,26.0,13.0,84 days 00:00:00.000000000
7942,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,26.0,2.0,168 days 00:00:00.000000000
7943,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,26.0,15.0,105 days 00:00:00.000000000
7944,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,26.0,28.0,91 days 00:00:00.000000000
7945,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,26.0,16.0,49 days 00:00:00.000000000
7946,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,26.0,25.0,98 days 00:00:00.000000000
7948,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,26.0,8.0,98 days 00:00:00.000000000
7949,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,26.0,5.0,217 days 00:00:00.000000000
7950,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,26.0,31.0,112 days 00:00:00.000000000
7952,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,26.0,27.0,126 days 00:00:00.000000000
7953,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,26.0,6.0,182 days 00:00:00.000000000
7954,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,26.0,10.0,112 days 00:00:00.000000000
7957,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,26.0,39.0,105 days 00:00:00.000000000
7959,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,26.0,22.0,91 days 00:00:00.000000000
7961,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,26.0,40.0,91 days 00:00:00.000000000
7962,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26.0,49.0,63 days 00:00:00.000000000
7963,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26.0,38.0,63 days 00:00:00.000000000
7965,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,26.0,41.0,77 days 00:00:00.000000000
7966,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,26.0,31.0,112 days 00:00:00.000000000
7970,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,26.0,22.0,35 days 00:00:00.000000000
7972,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,26.0,12.0,140 days 00:00:00.000000000
7981,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26.0,48.0,91 days 00:00:00.000000000
7987,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,26.0,30.0,91 days 00:00:00.000000000
7995,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26.0,49.0,105 days 00:00:00.000000000
8003,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,26.0,50.0,105 days 00:00:00.000000000
8023,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,26.0,89.0,56 days 00:00:00.000000000
8028,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26.0,35.0,133 days 00:00:00.000000000
8082,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,26.0,59.0,210 days 00:00:00.000000000
8242,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,27.0,29.0,56 days 00:00:00.000000000
8244,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,27.0,21.0,98 days 00:00:00.000000000
8248,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,27.0,23.0,84 days 00:00:00.000000000
8254,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,27.0,2.0,175 days 00:00:00.000000000
8255,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,27.0,1.0,182 days 00:00:00.000000000
8256,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,27.0,16.0,91 days 00:00:00.000000000
8257,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,27.0,19.0,84 days 00:00:00.000000000
8259,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,27.0,3.0,168 days 00:00:00.000000000
8260,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,27.0,19.0,105 days 00:00:00.000000000
8261,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,27.0,38.0,91 days 00:00:00.000000000
8262,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,27.0,14.0,49 days 00:00:00.000000000
8263,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,27.0,26.0,98 days 00:00:00.000000000
8265,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,27.0,10.0,98 days 00:00:00.000000000
8266,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,27.0,5.0,217 days 00:00:00.000000000
8267,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,27.0,43.0,112 days 00:00:00.000000000
8269,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,27.0,34.0,126 days 00:00:00.000000000
8270,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,27.0,4.0,182 days 00:00:00.000000000
8271,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,27.0,10.0,112 days 00:00:00.000000000
8274,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27.0,46.0,105 days 00:00:00.000000000
8276,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,27.0,26.0,91 days 00:00:00.000000000
8278,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27.0,46.0,91 days 00:00:00.000000000
8282,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27.0,48.0,77 days 00:00:00.000000000
8283,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,27.0,35.0,112 days 00:00:00.000000000
8287,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,27.0,33.0,35 days 00:00:00.000000000
8289,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,27.0,12.0,140 days 00:00:00.000000000
8304,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,27.0,36.0,91 days 00:00:00.000000000
8320,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27.0,50.0,105 days 00:00:00.000000000
8340,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,27.0,86.0,56 days 00:00:00.000000000
8399,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,27.0,58.0,210 days 00:00:00.000000000
8559,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28.0,31.0,56 days 00:00:00.000000000
8561,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,28.0,24.0,98 days 00:00:00.000000000
8565,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,28.0,23.0,84 days 00:00:00.000000000
8571,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,28.0,3.0,175 days 00:00:00.000000000
